heart_rate,spo2,label
86.0,97.72,Normal
74.0,91.0,Warning
85.0,91.39,Warning
72.0,95.82,Normal
170.5,81.55,Danger
57.0,99.25,Warning
64.0,97.73,Normal
95.0,98.0,Normal
98.0,96.7,Normal
167.3,91.95,Danger
124.8,84.69,Danger
89.0,96.84,Normal
58.5,98.48,Warning
56.2,95.05,Warning
35.1,90.72,Danger
115.7,71.52,Danger
104.0,99.42,Warning
62.0,96.39,Normal
114.3,99.55,Warning
76.0,99.99,Normal
177.9,92.19,Danger
85.0,99.45,Normal
28.5,96.82,Danger
105.2,98.45,Warning
91.0,98.34,Normal
61.0,95.93,Normal
99.0,99.52,Normal
90.2,91.17,Warning
54.5,99.06,Warning
64.0,96.08,Normal
98.0,95.71,Normal
79.0,94.29,Warning
57.1,96.84,Warning
112.0,95.52,Warning
109.1,98.9,Warning
122.3,83.47,Danger
47.2,88.68,Danger
110.6,98.36,Warning
176.6,85.97,Danger
62.0,76.22,Danger
94.0,96.52,Normal
57.7,99.54,Warning
86.0,95.02,Normal
85.0,99.71,Normal
55.2,97.69,Warning
86.0,96.76,Normal
64.0,97.86,Normal
55.0,96.57,Warning
71.0,94.06,Warning
163.9,98.43,Danger
69.0,98.24,Normal
89.5,92.72,Warning
75.0,97.14,Normal
66.0,95.21,Normal
96.7,74.59,Danger
137.2,96.65,Danger
77.0,98.96,Normal
78.0,97.37,Normal
73.0,96.25,Normal
105.9,99.55,Warning
132.6,94.2,Danger
55.7,98.89,Warning
66.0,96.19,Normal
126.9,80.74,Danger
112.4,97.32,Warning
136.0,91.41,Danger
83.7,91.0,Warning
69.0,95.09,Normal
60.0,98.76,Normal
121.4,73.27,Danger
75.0,95.2,Normal
165.5,86.38,Danger
106.0,99.81,Warning
79.0,97.49,Normal
51.7,97.26,Warning
98.0,99.02,Normal
62.0,96.09,Normal
102.6,98.55,Warning
170.8,80.92,Danger
40.6,90.95,Danger
81.1,88.2,Danger
86.0,96.36,Normal
90.0,96.91,Normal
107.1,84.28,Danger
80.0,97.88,Normal
87.0,95.41,Normal
58.4,96.99,Warning
53.8,95.32,Warning
118.7,98.08,Warning
83.0,95.38,Normal
81.0,98.41,Normal
53.4,96.53,Warning
65.7,91.93,Warning
38.1,89.28,Danger
57.8,99.53,Warning
99.0,95.55,Normal
75.0,98.45,Normal
117.5,96.58,Warning
78.0,96.69,Normal
123.4,98.58,Danger
151.3,92.64,Danger
28.2,93.37,Danger
68.0,96.58,Normal
127.1,89.71,Danger
108.3,81.09,Danger
114.9,96.15,Warning
115.1,76.58,Danger
79.9,72.35,Danger
44.6,82.52,Danger
151.7,90.03,Danger
163.5,86.72,Danger
32.9,98.2,Danger
65.0,98.55,Normal
28.2,93.51,Danger
156.4,93.86,Danger
83.9,77.72,Danger
51.0,96.47,Warning
53.4,95.95,Warning
179.8,91.29,Danger
54.1,70.07,Danger
170.6,99.09,Danger
47.3,85.07,Danger
32.3,88.38,Danger
115.1,85.88,Danger
74.0,98.9,Normal
48.7,92.73,Danger
156.2,91.17,Danger
72.0,96.78,Normal
95.0,98.41,Normal
102.8,99.81,Warning
167.7,84.99,Danger
75.0,99.66,Normal
54.2,95.05,Warning
97.0,98.91,Normal
91.0,97.84,Normal
74.3,70.32,Danger
56.1,98.25,Warning
70.0,96.44,Normal
135.9,85.27,Danger
103.6,95.6,Warning
35.9,80.43,Danger
57.6,98.38,Warning
41.9,91.2,Danger
57.6,96.76,Warning
47.2,91.01,Danger
53.1,95.28,Warning
33.1,82.71,Danger
102.4,95.88,Warning
62.9,74.45,Danger
96.0,97.85,Normal
91.3,90.71,Warning
127.0,81.82,Danger
29.1,89.99,Danger
41.3,99.04,Danger
38.6,99.0,Danger
60.0,97.06,Normal
71.0,95.19,Normal
77.9,77.1,Danger
51.9,98.91,Warning
79.0,99.79,Normal
56.4,95.86,Warning
174.3,98.84,Danger
63.0,98.54,Normal
39.7,92.28,Danger
69.0,99.77,Normal
33.9,86.49,Danger
98.0,98.2,Normal
90.0,90.21,Warning
52.3,95.01,Warning
55.2,96.11,Warning
109.1,96.3,Warning
61.0,95.42,Normal
127.3,70.95,Danger
27.0,90.34,Danger
105.0,97.12,Warning
87.4,92.43,Warning
95.0,99.14,Normal
80.0,97.64,Normal
101.9,98.72,Warning
61.0,99.59,Normal
112.1,97.84,Warning
79.0,96.33,Normal
84.6,94.28,Warning
152.8,98.17,Danger
88.5,90.8,Warning
82.0,98.2,Normal
37.0,80.78,Danger
95.0,96.61,Normal
85.0,97.47,Normal
103.0,95.13,Warning
81.0,98.47,Normal
73.0,98.03,Normal
66.0,97.36,Normal
68.7,70.35,Danger
88.4,91.82,Warning
73.0,97.6,Normal
54.9,96.38,Warning
98.0,99.27,Normal
93.2,91.58,Warning
54.3,98.83,Warning
103.4,77.28,Danger
62.8,88.96,Danger
115.5,79.99,Danger
161.8,88.14,Danger
170.3,99.85,Danger
150.6,97.64,Danger
179.6,93.29,Danger
179.9,84.2,Danger
82.1,94.52,Warning
71.0,95.88,Normal
74.7,90.37,Warning
27.7,89.42,Danger
112.3,82.77,Danger
87.0,95.09,Normal
93.0,99.33,Normal
72.3,71.02,Danger
52.4,95.56,Warning
75.7,94.82,Warning
107.8,99.53,Warning
68.0,97.68,Normal
57.5,74.84,Danger
71.0,99.01,Normal
63.0,98.86,Normal
56.4,95.78,Warning
80.7,90.09,Warning
57.7,98.67,Warning
164.8,84.85,Danger
96.5,93.46,Warning
110.3,88.64,Danger
94.6,90.32,Warning
86.3,91.53,Warning
129.2,78.72,Danger
66.0,95.96,Normal
86.2,81.65,Danger
55.1,95.52,Warning
101.8,97.47,Warning
52.6,95.72,Warning
99.0,96.72,Normal
73.4,92.56,Warning
66.0,99.14,Normal
81.0,99.6,Normal
123.7,74.46,Danger
90.0,98.68,Normal
104.5,95.27,Warning
87.1,73.12,Danger
91.0,99.47,Normal
115.5,99.17,Warning
33.7,80.01,Danger
152.7,99.61,Danger
54.7,89.05,Danger
83.0,96.7,Normal
65.0,99.98,Normal
52.1,96.68,Warning
40.7,86.74,Danger
67.4,92.25,Warning
41.0,86.76,Danger
112.9,95.92,Warning
44.2,89.54,Danger
64.7,70.7,Danger
76.0,97.2,Normal
47.0,83.29,Danger
175.7,98.06,Danger
116.5,95.88,Warning
38.4,99.43,Danger
65.0,99.59,Normal
76.5,79.79,Danger
118.6,98.12,Warning
26.7,84.82,Danger
40.0,89.96,Danger
126.7,90.43,Danger
98.9,82.79,Danger
79.0,96.19,Normal
55.5,97.45,Warning
60.0,97.5,Normal
34.1,82.49,Danger
117.1,97.35,Warning
95.0,96.17,Normal
69.0,97.67,Normal
60.0,95.2,Normal
38.5,96.18,Danger
70.4,94.44,Warning
20.1,91.22,Danger
43.1,95.63,Danger
77.0,99.07,Normal
104.1,97.29,Warning
65.0,96.72,Normal
108.9,98.88,Warning
33.1,99.23,Danger
151.2,81.0,Danger
98.3,92.12,Warning
96.0,95.11,Normal
83.0,95.75,Normal
90.0,96.31,Normal
94.0,96.59,Normal
33.4,89.89,Danger
114.7,98.85,Warning
89.0,96.28,Normal
96.1,90.08,Warning
63.0,98.98,Normal
68.6,94.57,Warning
137.5,83.71,Danger
93.0,97.66,Normal
89.0,89.0,Danger
30.3,97.99,Danger
87.0,90.63,Warning
59.0,99.43,Warning
87.0,96.96,Normal
67.4,91.39,Warning
71.0,98.86,Normal
57.9,88.18,Danger
89.9,90.97,Warning
52.3,98.69,Warning
116.4,98.79,Warning
119.0,99.18,Warning
76.0,95.66,Normal
104.9,83.1,Danger
58.5,95.88,Warning
78.0,97.39,Normal
51.5,97.56,Warning
127.4,83.27,Danger
20.9,93.12,Danger
90.1,76.01,Danger
46.6,85.0,Danger
20.4,86.23,Danger
144.0,85.97,Danger
115.1,97.27,Warning
57.8,96.0,Warning
65.0,99.86,Normal
106.1,95.15,Warning
53.8,83.37,Danger
67.0,97.17,Normal
51.1,71.61,Danger
128.4,90.51,Danger
111.2,73.46,Danger
39.3,86.94,Danger
77.0,97.72,Normal
60.2,91.16,Warning
52.6,97.79,Warning
36.2,81.47,Danger
77.6,81.22,Danger
125.2,85.6,Danger
83.7,91.06,Warning
111.8,96.68,Warning
67.0,95.67,Normal
44.1,80.96,Danger
152.3,96.35,Danger
89.0,99.19,Normal
163.5,86.76,Danger
107.7,99.29,Warning
53.5,97.11,Warning
78.7,71.17,Danger
105.6,95.82,Warning
74.2,82.87,Danger
111.7,83.05,Danger
54.7,97.27,Warning
25.1,86.64,Danger
86.0,99.15,Normal
97.2,94.61,Warning
95.6,90.69,Warning
89.0,98.38,Normal
57.8,96.05,Warning
96.6,94.04,Warning
80.0,98.6,Normal
176.4,88.19,Danger
76.0,70.08,Danger
64.0,99.16,Normal
85.3,94.01,Warning
60.0,98.96,Normal
96.0,96.37,Normal
38.8,88.05,Danger
72.9,92.61,Warning
99.0,97.49,Normal
60.0,98.48,Normal
103.8,95.59,Warning
123.5,71.6,Danger
56.0,95.01,Warning
62.0,96.75,Normal
89.0,99.64,Normal
87.6,86.97,Danger
123.4,80.58,Danger
32.5,87.91,Danger
62.0,93.52,Warning
43.8,94.06,Danger
97.0,96.67,Normal
63.0,95.07,Normal
85.4,91.32,Warning
53.3,96.73,Warning
46.7,95.54,Danger
80.1,91.12,Warning
40.1,83.43,Danger
101.1,97.96,Warning
127.7,99.42,Danger
22.9,90.39,Danger
51.7,95.07,Warning
80.0,95.45,Normal
162.3,95.71,Danger
39.0,95.01,Danger
21.5,90.11,Danger
27.2,99.73,Danger
79.7,91.31,Warning
67.0,97.05,Normal
37.1,97.6,Danger
91.7,94.71,Warning
96.0,99.72,Normal
85.0,96.57,Normal
93.0,97.43,Normal
85.0,99.57,Normal
146.2,82.27,Danger
114.4,99.26,Warning
170.6,87.87,Danger
86.0,95.41,Normal
102.9,95.87,Warning
40.3,84.47,Danger
79.0,95.77,Normal
125.7,94.67,Danger
56.9,98.85,Warning
166.2,92.24,Danger
73.6,94.35,Warning
68.6,91.67,Warning
129.2,95.4,Danger
88.0,95.15,Normal
92.0,99.66,Normal
93.0,98.12,Normal
62.0,95.59,Normal
81.0,99.59,Normal
70.0,97.66,Normal
73.0,98.54,Normal
122.7,70.01,Danger
56.2,97.92,Warning
67.8,90.57,Warning
39.6,83.83,Danger
51.2,99.26,Warning
73.3,94.07,Warning
56.0,99.37,Warning
84.0,96.07,Normal
68.0,99.07,Normal
87.8,77.43,Danger
120.7,85.94,Danger
28.8,90.98,Danger
170.9,95.34,Danger
70.5,83.33,Danger
49.0,83.73,Danger
90.0,96.13,Normal
78.8,93.06,Warning
90.1,93.44,Warning
46.9,81.43,Danger
71.8,78.14,Danger
64.0,93.87,Warning
53.7,96.75,Warning
86.9,72.07,Danger
70.0,95.32,Normal
113.6,98.66,Warning
81.0,96.23,Normal
66.0,99.21,Normal
65.0,95.52,Normal
75.9,91.03,Warning
21.0,85.29,Danger
70.0,97.52,Normal
97.8,70.89,Danger
63.6,93.9,Warning
124.8,97.99,Danger
94.2,90.82,Warning
92.8,82.76,Danger
95.0,95.4,Normal
102.0,98.85,Warning
126.3,75.72,Danger
31.4,86.23,Danger
74.4,93.08,Warning
51.2,97.5,Warning
74.0,95.51,Normal
62.0,98.46,Normal
87.0,99.87,Normal
66.8,92.04,Warning
70.0,95.15,Normal
115.9,95.13,Warning
30.9,96.46,Danger
58.1,96.23,Warning
57.7,97.29,Warning
82.4,76.62,Danger
132.4,91.78,Danger
64.0,95.01,Normal
97.0,98.68,Normal
67.6,94.18,Warning
78.2,93.39,Warning
91.0,95.24,Normal
170.3,89.88,Danger
111.9,97.06,Warning
106.7,98.5,Warning
93.0,98.89,Normal
116.5,99.09,Warning
87.0,97.27,Normal
105.9,97.71,Warning
71.0,99.83,Normal
80.1,92.21,Warning
127.1,92.74,Danger
21.0,83.46,Danger
46.4,82.72,Danger
64.0,96.81,Normal
161.5,81.56,Danger
35.7,82.8,Danger
58.5,95.09,Warning
101.2,98.87,Warning
76.0,94.18,Warning
56.2,77.24,Danger
60.8,77.35,Danger
68.5,91.97,Warning
88.3,90.77,Warning
74.5,94.06,Warning
90.0,99.22,Normal
69.0,99.29,Normal
64.0,99.91,Normal
103.3,88.98,Danger
21.1,96.84,Danger
52.2,99.44,Warning
124.6,85.94,Danger
92.8,92.08,Warning
71.5,90.13,Warning
85.7,92.37,Warning
147.5,80.19,Danger
175.8,95.04,Danger
174.5,95.54,Danger
34.4,96.15,Danger
106.4,76.97,Danger
41.1,92.03,Danger
91.0,95.0,Normal
27.2,92.71,Danger
60.0,98.71,Normal
91.4,93.19,Warning
64.8,91.47,Warning
114.0,99.72,Warning
32.1,95.15,Danger
86.0,96.47,Normal
133.5,81.33,Danger
108.9,99.65,Warning
57.5,97.96,Warning
24.8,87.54,Danger
129.5,82.03,Danger
61.0,96.39,Normal
113.8,95.92,Warning
108.2,99.36,Warning
96.2,91.73,Warning
55.0,99.19,Warning
81.0,97.68,Normal
66.0,96.21,Normal
118.2,97.28,Warning
101.3,99.73,Warning
90.8,83.05,Danger
114.7,99.79,Warning
122.1,97.6,Danger
54.7,95.31,Warning
83.0,96.32,Normal
87.0,96.88,Normal
66.0,96.78,Normal
32.2,89.2,Danger
145.6,92.27,Danger
25.9,96.73,Danger
97.0,97.73,Normal
96.0,96.28,Normal
71.0,97.02,Normal
154.1,96.34,Danger
88.0,97.4,Normal
67.0,99.09,Normal
79.8,73.52,Danger
117.0,98.79,Warning
110.2,95.84,Warning
89.0,99.06,Normal
86.0,95.11,Normal
40.2,88.8,Danger
62.0,99.19,Normal
102.1,97.42,Warning
156.6,96.21,Danger
52.2,96.76,Warning
45.2,80.22,Danger
147.0,90.61,Danger
66.0,95.1,Normal
78.9,94.09,Warning
69.0,99.97,Normal
67.0,96.78,Normal
69.1,91.12,Warning
57.1,83.88,Danger
79.0,95.98,Normal
70.8,93.87,Warning
81.1,91.46,Warning
64.0,99.26,Normal
160.4,89.2,Danger
89.0,96.58,Normal
114.5,97.48,Warning
56.9,95.48,Warning
129.1,84.54,Danger
64.2,93.74,Warning
97.0,97.27,Normal
131.0,80.73,Danger
95.6,89.48,Danger
106.4,97.0,Warning
176.8,96.79,Danger
77.0,97.44,Normal
107.9,96.71,Warning
57.8,95.3,Warning
87.0,97.76,Normal
104.8,95.31,Warning
125.8,71.11,Danger
63.0,95.44,Normal
52.9,98.33,Warning
144.1,85.59,Danger
52.0,99.66,Warning
86.0,95.88,Normal
92.0,95.38,Normal
66.0,95.0,Normal
52.0,96.95,Warning
101.5,97.19,Warning
75.0,96.94,Normal
123.7,87.34,Danger
115.1,98.23,Warning
71.7,73.57,Danger
89.0,99.46,Normal
52.0,97.31,Warning
96.0,98.4,Normal
97.6,79.42,Danger
91.7,90.89,Warning
90.0,95.55,Normal
72.0,99.78,Normal
68.0,96.67,Normal
95.0,86.01,Danger
56.0,98.41,Warning
77.9,93.0,Warning
86.0,95.13,Normal
131.2,86.59,Danger
95.0,97.22,Normal
173.9,95.46,Danger
139.1,92.11,Danger
145.2,84.41,Danger
88.8,83.11,Danger
85.0,99.56,Normal
84.0,98.54,Normal
61.0,99.67,Normal
35.0,91.94,Danger
124.9,83.93,Danger
58.4,96.09,Warning
51.4,99.32,Warning
87.0,97.66,Normal
83.0,97.6,Normal
92.0,97.14,Normal
51.4,95.37,Warning
64.0,96.85,Normal
52.5,84.06,Danger
101.7,76.96,Danger
106.7,98.26,Warning
103.8,79.95,Danger
69.0,99.22,Normal
138.8,82.39,Danger
79.0,96.19,Normal
42.1,99.78,Danger
125.4,87.99,Danger
146.0,80.84,Danger
145.2,82.06,Danger
96.0,97.47,Normal
61.0,99.68,Normal
56.1,97.5,Warning
32.8,86.2,Danger
53.7,96.7,Warning
60.0,99.81,Normal
91.0,99.78,Normal
86.0,98.58,Normal
73.0,96.03,Normal
79.2,91.85,Warning
27.5,96.2,Danger
23.3,96.44,Danger
57.7,97.32,Warning
140.1,99.26,Danger
66.0,95.46,Normal
106.7,74.51,Danger
71.0,99.22,Normal
121.9,87.66,Danger
85.0,99.49,Normal
53.6,98.85,Warning
73.0,97.23,Normal
73.0,97.63,Normal
56.3,98.35,Warning
75.0,97.44,Normal
55.2,98.41,Warning
56.9,95.83,Warning
171.9,80.28,Danger
95.0,99.02,Normal
68.0,90.57,Warning
76.7,94.05,Warning
103.5,98.36,Warning
88.8,92.2,Warning
121.7,78.05,Danger
77.1,92.11,Warning
156.7,90.92,Danger
75.0,99.27,Normal
124.7,82.15,Danger
80.6,91.12,Warning
61.0,71.73,Danger
159.1,84.33,Danger
76.0,98.41,Normal
113.9,96.03,Warning
58.3,97.62,Warning
77.4,79.24,Danger
25.6,87.48,Danger
61.0,98.17,Normal
87.0,96.15,Normal
61.0,95.38,Normal
73.4,89.47,Danger
47.7,88.87,Danger
63.1,82.47,Danger
148.0,85.21,Danger
177.4,89.44,Danger
103.9,99.85,Warning
51.5,96.15,Warning
80.0,97.29,Normal
85.0,95.01,Normal
87.4,92.0,Warning
41.7,98.13,Danger
84.0,95.09,Normal
66.4,90.06,Warning
116.6,77.17,Danger
85.0,96.7,Normal
71.0,95.1,Normal
106.0,98.98,Warning
71.0,99.99,Normal
80.0,95.38,Normal
96.2,81.79,Danger
118.5,97.72,Warning
73.0,99.12,Normal
118.6,95.15,Warning
53.6,97.4,Warning
135.1,82.97,Danger
89.0,96.2,Normal
30.3,81.84,Danger
51.2,98.75,Warning
35.0,94.05,Danger
55.0,99.17,Warning
21.4,95.38,Danger
61.0,95.21,Normal
56.3,98.44,Warning
92.0,99.45,Normal
53.7,96.58,Warning
65.0,98.25,Normal
75.0,99.68,Normal
114.5,78.77,Danger
28.1,89.89,Danger
51.6,96.29,Warning
57.8,99.02,Warning
86.1,71.55,Danger
54.3,97.59,Warning
99.0,95.55,Normal
111.5,97.67,Warning
158.3,99.25,Danger
109.1,95.37,Warning
109.6,96.43,Warning
24.0,98.59,Danger
103.8,95.74,Warning
51.6,98.97,Warning
163.9,89.61,Danger
56.2,97.7,Warning
112.8,98.81,Warning
70.2,88.04,Danger
123.4,93.85,Danger
118.4,97.16,Warning
80.0,98.05,Normal
82.0,95.68,Normal
98.0,97.3,Normal
47.5,95.58,Danger
93.0,98.76,Normal
85.0,99.17,Normal
40.7,86.2,Danger
55.1,96.76,Warning
67.0,95.58,Normal
58.1,98.78,Warning
130.8,91.29,Danger
46.8,97.67,Danger
138.9,99.43,Danger
64.0,96.33,Normal
46.8,93.95,Danger
89.0,96.61,Normal
95.0,97.81,Normal
103.8,97.8,Warning
177.1,86.49,Danger
54.1,96.74,Warning
43.0,92.2,Danger
60.0,95.34,Normal
54.3,97.38,Warning
57.4,99.38,Warning
76.0,95.68,Normal
173.2,95.98,Danger
104.0,97.22,Warning
160.6,80.68,Danger
73.0,95.39,Normal
65.0,95.16,Normal
83.0,96.24,Normal
87.0,91.65,Warning
85.1,74.17,Danger
40.5,85.62,Danger
56.6,98.16,Warning
147.7,95.15,Danger
53.1,76.28,Danger
80.0,97.39,Normal
65.8,91.41,Warning
128.7,83.84,Danger
80.2,90.83,Warning
122.7,82.44,Danger
96.0,97.18,Normal
118.2,95.54,Warning
75.0,98.45,Normal
74.5,91.44,Warning
76.0,97.73,Normal
75.3,90.45,Warning
102.6,98.65,Warning
61.5,91.73,Warning
77.9,70.7,Danger
84.0,97.0,Normal
111.5,95.21,Warning
71.0,99.85,Normal
85.0,95.42,Normal
87.6,92.69,Warning
80.8,76.06,Danger
63.0,96.33,Normal
70.0,95.43,Normal
129.2,73.75,Danger
87.0,98.69,Normal
87.0,97.07,Normal
95.0,95.57,Normal
88.0,95.42,Normal
98.0,99.67,Normal
91.0,97.97,Normal
20.2,82.15,Danger
66.0,97.62,Normal
90.0,99.61,Normal
86.7,77.6,Danger
82.1,86.68,Danger
88.0,98.77,Normal
52.4,95.67,Warning
167.0,87.29,Danger
40.9,89.46,Danger
52.5,95.85,Warning
67.0,95.29,Normal
155.4,97.7,Danger
102.9,96.83,Warning
57.3,95.16,Warning
155.1,89.14,Danger
52.6,99.75,Warning
76.0,97.01,Normal
178.2,99.34,Danger
118.7,99.22,Warning
129.2,89.25,Danger
101.8,96.25,Warning
51.4,97.13,Warning
82.0,96.0,Normal
69.0,98.44,Normal
103.7,96.89,Warning
51.2,98.7,Warning
48.6,97.24,Danger
93.8,75.26,Danger
97.0,97.34,Normal
42.8,85.34,Danger
21.7,86.73,Danger
84.1,92.52,Warning
138.3,98.15,Danger
26.9,91.39,Danger
118.4,97.89,Warning
95.0,95.71,Normal
22.0,87.3,Danger
85.0,98.92,Normal
130.3,83.95,Danger
56.4,95.56,Warning
21.3,83.62,Danger
42.4,91.75,Danger
156.7,91.68,Danger
42.7,89.42,Danger
153.9,92.91,Danger
158.4,96.44,Danger
159.7,86.1,Danger
106.2,95.61,Warning
52.5,98.02,Warning
77.0,97.97,Normal
66.0,98.76,Normal
24.5,89.03,Danger
87.0,99.9,Normal
86.0,96.04,Normal
93.1,93.79,Warning
62.8,94.12,Warning
62.0,97.19,Normal
42.8,97.46,Danger
38.1,82.09,Danger
179.7,92.02,Danger
58.8,95.26,Warning
165.1,96.53,Danger
81.0,96.17,Normal
53.8,98.89,Warning
44.0,98.97,Danger
61.0,97.11,Normal
81.0,98.05,Normal
58.9,99.56,Warning
91.0,97.08,Normal
88.1,92.8,Warning
106.5,99.35,Warning
80.0,94.1,Warning
56.3,97.21,Warning
76.4,79.43,Danger
118.1,87.5,Danger
118.4,97.72,Warning
63.0,96.4,Normal
67.0,95.84,Normal
129.9,88.96,Danger
80.0,98.34,Normal
161.0,84.94,Danger
121.8,83.05,Danger
71.5,92.94,Warning
118.8,74.94,Danger
159.2,92.94,Danger
85.5,78.55,Danger
88.8,87.53,Danger
96.8,75.05,Danger
166.9,82.68,Danger
95.0,99.15,Normal
107.8,99.7,Warning
101.1,97.45,Warning
54.1,95.16,Warning
81.0,96.58,Normal
101.2,97.82,Warning
76.0,97.93,Normal
64.0,98.25,Normal
108.8,99.57,Warning
32.3,94.22,Danger
81.0,95.2,Normal
101.4,99.9,Warning
104.2,97.31,Warning
58.0,95.23,Warning
98.0,96.45,Normal
102.2,95.59,Warning
72.0,96.39,Normal
58.3,98.84,Warning
70.0,96.42,Normal
87.0,98.09,Normal
124.5,88.03,Danger
107.7,98.55,Warning
96.0,95.85,Normal
55.4,97.94,Warning
74.2,90.48,Warning
60.0,95.16,Normal
63.0,97.66,Normal
53.5,96.82,Warning
72.0,96.0,Normal
82.3,90.89,Warning
45.3,84.78,Danger
68.0,95.94,Normal
107.0,95.71,Warning
173.3,90.41,Danger
108.5,97.81,Warning
75.4,83.85,Danger
83.3,78.33,Danger
65.4,92.95,Warning
169.7,95.88,Danger
56.3,99.01,Warning
93.0,97.04,Normal
34.3,87.44,Danger
66.0,96.51,Normal
57.7,97.16,Warning
54.9,98.14,Warning
115.4,98.62,Warning
82.1,91.27,Warning
71.0,98.38,Normal
111.9,97.98,Warning
54.1,99.27,Warning
113.5,95.42,Warning
67.4,91.8,Warning
52.9,99.09,Warning
91.0,92.1,Warning
155.2,91.57,Danger
22.7,90.04,Danger
103.2,96.09,Warning
77.6,90.69,Warning
122.7,85.9,Danger
57.0,98.2,Warning
66.0,97.4,Normal
158.6,87.68,Danger
71.0,90.7,Warning
93.0,95.5,Normal
156.6,98.44,Danger
99.0,95.94,Normal
99.0,98.38,Normal
34.6,95.43,Danger
150.1,97.23,Danger
123.2,78.25,Danger
66.0,97.35,Normal
121.3,72.03,Danger
113.3,98.76,Warning
90.0,98.3,Normal
121.9,82.15,Danger
35.6,91.63,Danger
89.0,99.26,Normal
92.0,94.16,Warning
83.0,97.62,Normal
29.1,83.23,Danger
74.0,97.25,Normal
84.4,92.59,Warning
76.0,95.42,Normal
40.7,88.11,Danger
84.9,92.73,Warning
91.0,95.54,Normal
37.1,93.43,Danger
157.0,87.66,Danger
89.6,90.8,Warning
95.0,77.74,Danger
100.0,82.13,Danger
41.9,81.2,Danger
70.0,95.63,Normal
162.5,88.58,Danger
85.0,99.52,Normal
74.6,83.13,Danger
85.0,99.5,Normal
106.3,97.23,Warning
140.2,95.76,Danger
77.1,81.63,Danger
99.0,99.64,Normal
88.0,97.1,Normal
99.9,90.66,Warning
83.5,93.54,Warning
56.8,96.47,Warning
127.2,87.89,Danger
91.0,97.12,Normal
94.0,96.16,Normal
164.4,99.51,Danger
58.2,98.68,Warning
86.0,95.82,Normal
80.9,92.82,Warning
80.0,99.52,Normal
116.0,95.15,Warning
76.0,99.14,Normal
54.4,95.25,Warning
66.2,94.21,Warning
70.0,98.58,Normal
68.9,86.45,Danger
27.5,81.01,Danger
46.5,84.79,Danger
70.0,97.59,Normal
114.1,95.58,Warning
102.7,95.85,Warning
75.7,94.28,Warning
70.0,95.49,Normal
82.0,97.21,Normal
85.0,94.18,Warning
75.0,95.44,Normal
55.7,98.27,Warning
82.5,93.03,Warning
96.0,97.12,Normal
88.0,97.94,Normal
70.0,98.59,Normal
86.3,81.5,Danger
97.0,98.66,Normal
166.7,87.06,Danger
159.1,86.21,Danger
73.0,92.07,Warning
54.1,99.16,Warning
56.1,95.7,Warning
54.1,95.89,Warning
71.3,93.68,Warning
58.4,96.56,Warning
64.6,72.19,Danger
97.0,97.98,Normal
80.0,97.44,Normal
140.3,85.53,Danger
79.0,99.65,Normal
70.0,97.81,Normal
117.8,95.55,Warning
66.0,99.05,Normal
79.0,97.11,Normal
93.0,95.02,Normal
108.1,85.18,Danger
116.4,96.84,Warning
105.4,98.89,Warning
66.0,77.8,Danger
176.7,97.1,Danger
112.8,96.68,Warning
98.0,96.88,Normal
81.0,98.61,Normal
27.0,90.13,Danger
156.6,89.88,Danger
68.0,96.57,Normal
85.0,96.47,Normal
70.7,93.14,Warning
89.0,95.56,Normal
34.3,86.19,Danger
72.0,98.41,Normal
122.0,96.54,Danger
71.0,95.04,Normal
86.9,91.75,Warning
155.9,87.23,Danger
54.7,98.76,Warning
63.0,96.12,Normal
53.6,96.41,Warning
76.3,80.85,Danger
58.4,98.09,Warning
99.0,95.08,Normal
101.5,98.87,Warning
109.5,95.34,Warning
46.2,99.77,Danger
61.0,98.15,Normal
129.8,93.85,Danger
27.5,98.53,Danger
97.0,97.45,Normal
42.1,86.82,Danger
153.3,84.93,Danger
102.2,73.69,Danger
96.6,93.62,Warning
73.0,98.86,Normal
58.3,95.5,Warning
44.0,94.95,Danger
98.0,98.37,Normal
68.8,76.11,Danger
68.6,91.12,Warning
73.0,97.16,Normal
60.0,98.97,Normal
122.6,81.75,Danger
80.4,88.89,Danger
105.5,80.92,Danger
117.4,95.04,Warning
170.9,94.47,Danger
143.1,88.45,Danger
62.0,96.34,Normal
115.5,99.03,Warning
95.0,98.57,Normal
115.7,96.63,Warning
54.8,96.85,Warning
88.3,91.58,Warning
61.0,98.35,Normal
63.0,98.38,Normal
96.0,99.85,Normal
96.0,99.86,Normal
78.0,97.21,Normal
96.0,96.94,Normal
74.0,98.02,Normal
64.0,95.67,Normal
169.4,87.04,Danger
65.3,93.25,Warning
72.0,96.62,Normal
117.7,99.86,Warning
72.0,99.92,Normal
65.8,91.39,Warning
70.0,99.8,Normal
71.0,97.02,Normal
81.3,94.73,Warning
93.5,89.11,Danger
97.0,97.43,Normal
166.5,82.41,Danger
141.9,80.97,Danger
92.0,99.33,Normal
47.1,87.45,Danger
76.0,96.84,Normal
96.0,98.77,Normal
91.0,91.48,Warning
88.0,85.98,Danger
79.5,92.89,Warning
54.0,97.28,Warning
116.7,96.27,Warning
141.6,84.61,Danger
90.7,90.69,Warning
62.9,93.14,Warning
20.3,92.25,Danger
93.5,71.53,Danger
88.0,95.61,Normal
75.1,90.17,Warning
97.0,95.9,Normal
84.0,99.78,Normal
